feature,faixa,valor_representativo,n,n_recuperados,taxa_recuperacao,ic_inf,ic_sup
zone,Atacante,0,3375,926,0.2743703703703704,0.25957950451512873,0.28967429891856883
zone,Defensivo,1,5428,1746,0.3216654384672071,0.30936848909922904,0.3342146374779525
zone,Medio,2,7155,1799,0.2514325646401118,0.24151518545074774,0.2616167179007666
