feature,faixa,valor_representativo,n,n_recuperados,taxa_recuperacao,ic_inf,ic_sup
score_diff,"(-5.001, -1.0]",-1.3886925795053005,3962,1072,0.270570418980313,0.25696412116307216,0.28462120085281467
score_diff,"(-1.0, 0.0]",0.0,7941,2301,0.28976199471099356,0.2798876008162431,0.29983970299809604
score_diff,"(0.0, 1.0]",1.0,2997,781,0.26059392726059394,0.24519168650188194,0.27660913097545503
score_diff,"(1.0, 5.0]",2.33648393194707,1058,317,0.2996219281663516,0.27278367559793376,0.327910062526472
