player_id,player_name,team_name,minutes_played,total_pressures_abs,pressures_per_90,residuo_medio,ranking_residual,ranking_intensidade_p90,dif_ranking
33018,Joško Gvardiol,Croatia,377,81,19.336870026525197,0.011187259935564091,119,48,-71
7829,Wout Weghorst,Netherlands,203,58,25.71428571428571,0.010388935491966693,120,11,-109
24443,Mikkel Damsgaard,Denmark,326,59,16.28834355828221,0.00990809612790715,121,88,-33
5642,Axel Witsel,Belgium,322,45,12.577639751552795,0.009707271994919562,122,147,25
9974,John McGinn,Scotland,280,77,24.750000000000004,0.008967374702115007,123,12,-111
4673,Kamil Jóźwiak,Poland,248,55,19.95967741935484,0.0075532928983214325,124,39,-85
39136,Illia Zabarnyi,Ukraine,496,58,10.524193548387096,0.006281211275370044,125,182,57
6399,Gareth Frank Bale,Wales,372,32,7.741935483870968,0.005997005437569638,126,223,97
22074,Joseff Morrell,Wales,308,90,26.298701298701296,0.005967330061189719,127,10,-117
4447,Martin Braithwaite Christensen,Denmark,586,60,9.215017064846416,0.005937915923958708,128,206,78
8518,Marcel Sabitzer,Austria,402,59,13.208955223880597,0.00525637899720949,129,134,5
16554,Joakim Mæhle,Denmark,594,64,9.696969696969697,0.004911311207532411,130,195,65
6994,Marten de Roon,Netherlands,240,52,19.5,0.0042863153768122894,131,43,-88
3244,John Stones,England,696,45,5.81896551724138,0.0025265204410732014,132,245,113
5617,Sebastian Larsson,Sweden,383,67,15.744125326370758,0.0008105804683319779,133,101,-32
3321,Patrick van Aanholt,Netherlands,300,44,13.2,0.00030417701569634465,134,135,1
31917,Igor Diveev,Russia,234,31,11.923076923076923,-0.00046476725943711013,135,160,25
5536,Yussuf Yurary Poulsen,Denmark,307,66,19.348534201954397,-0.0016059218814356484,136,47,-89
6374,Nélson Cabral Semedo,Portugal,267,43,14.49438202247191,-0.002048212421158746,137,115,-22
20845,Magomed Ozdoev,Russia,211,54,23.033175355450236,-0.002064362385150031,138,17,-121
3943,Declan Rice,England,541,111,18.465804066543438,-0.002687041406855054,139,59,-80
46906,Visar Musliu,North Macedonia,273,38,12.527472527472527,-0.003387842078237505,140,149,9
3853,Kieffer Roberto Francisco Moore,Wales,301,50,14.950166112956811,-0.007300330556895201,141,110,-31
5579,Joshua Kimmich,Germany,380,30,7.105263157894736,-0.0073110201013537384,142,232,90
3308,Kieran Trippier,England,299,53,15.953177257525082,-0.007467584733918464,143,96,-47
16550,Jere Juhani Uronen,Finland,259,57,19.806949806949806,-0.0083896567017928,144,40,-104
46376,Attila Szalai,Hungary,283,38,12.084805653710248,-0.0088304977438638,145,156,11
5630,Dries Mertens,Belgium,192,47,22.03125,-0.011203408689398823,146,21,-125
8814,Nico Elvedi,Switzerland,536,57,9.57089552238806,-0.01259664183305951,147,198,51
16532,Daniel Olmo Carvajal,Spain,393,75,17.17557251908397,-0.01283000045443835,148,74,-74
8181,Nicolò Barella,Italy,479,110,20.66805845511482,-0.012868781653268881,149,31,-118
5621,Ludwig Augustinsson,Sweden,360,26,6.499999999999999,-0.01322301950349469,150,238,88
21294,Mykola Shaparenko,Ukraine,326,105,28.98773006134969,-0.01420671821913319,151,7,-144
3533,Xherdan Shaqiri,Switzerland,367,47,11.525885558583106,-0.014739631046059489,152,168,16
5179,Daler Kuzyaev,Russia,191,23,10.837696335078535,-0.014776990558759615,153,178,25
2999,Presnel Kimpembe,France,415,36,7.807228915662651,-0.015446864175634019,154,222,68
16307,Róbert Mak,Slovakia,229,55,21.61572052401747,-0.017237244782271247,155,24,-131
3969,Aleksandar Dragović,Austria,342,29,7.63157894736842,-0.018319560043252116,156,227,71
7796,Silvan Widmer,Switzerland,299,60,18.06020066889632,-0.018991691905926898,157,63,-94
6302,Kasper Dolberg,Denmark,225,28,11.2,-0.019902784059960137,158,171,13
3289,Romelu Lukaku Menama,Belgium,461,19,3.7093275488069417,-0.01998713768112061,159,256,97
5465,Ante Rebić,Croatia,202,76,33.86138613861386,-0.021268897487684117,160,2,-158
4706,Kalvin Phillips,England,685,229,30.087591240875913,-0.022317601763641864,161,6,-155
5548,Steven Zuber,Switzerland,289,46,14.325259515570934,-0.022358116890822136,162,117,-45
8220,David Olatukunbo Alaba,Austria,402,54,12.08955223880597,-0.0224548478238922,163,155,-8
11250,Joe Rodon,Wales,379,42,9.973614775725594,-0.023534431696953982,164,189,25
8579,Vladimír Darida,Czech Republic,253,50,17.786561264822133,-0.024746727630961207,165,68,-97
5199,Jorge Resurrección Merodio,Spain,483,87,16.211180124223603,-0.025189576089406463,166,91,-75
3311,Daley Blind,Netherlands,300,40,12.0,-0.0254080045199153,167,157,-10
13215,Glen Kamara,Finland,283,46,14.628975265017667,-0.025670661390808446,168,113,-55
11086,Burak Yılmaz,Turkey,282,63,20.106382978723403,-0.026629711731612153,169,35,-134
3193,Bernardo Mota Veiga de Carvalho e Silva,Portugal,241,48,17.925311203319502,-0.026780823743904874,170,66,-104
16027,Kevin Mbabu,Switzerland,237,50,18.9873417721519,-0.028065697509547013,171,52,-119
7146,Goran Pandev,North Macedonia,255,27,9.529411764705882,-0.028413547109082324,172,200,28
3655,Andrew Robertson,Scotland,280,41,13.178571428571429,-0.028647539981212798,173,136,-37
5524,Jens Stryger Larsen,Denmark,296,23,6.993243243243243,-0.02888112844260172,174,233,59
8966,Kai Havertz,Germany,305,52,15.344262295081966,-0.029437514815128022,175,105,-70
10540,Kieran Tierney,Scotland,186,21,10.161290322580644,-0.029608647453600468,176,188,12
13116,Jason Denayer,Belgium,188,22,10.53191489361702,-0.029637470827275737,177,180,3
30328,Ondrej Celustka,Czech Republic,439,54,11.070615034168565,-0.03210332090116533,178,173,-5
6985,Robin Gosens,Germany,316,43,12.246835443037975,-0.03254549772785235,179,152,-27
23649,Roman Yaremchuk,Ukraine,437,82,16.887871853546912,-0.032716370706103844,180,76,-104
9638,Jack Grealish,England,189,34,16.19047619047619,-0.03304670424643256,181,92,-89
10534,Callum McGregor,Scotland,214,52,21.869158878504674,-0.03449190660307304,182,23,-159
11396,Florian Grillitsch,Austria,231,53,20.649350649350648,-0.03458828572196754,183,32,-151
5456,Mateo Kovačić,Croatia,342,81,21.31578947368421,-0.03484348015793609,184,27,-157
6971,Cengiz Ünder,Turkey,209,52,22.392344497607656,-0.036093737471680154,185,19,-166
8407,Ádám Szalai,Hungary,201,40,17.910447761194032,-0.03633480398536558,186,67,-119
9622,Mateusz Andrzej Klich,Poland,210,76,32.57142857142857,-0.036713002001892175,187,3,-184
20004,Paul Pogba,France,395,74,16.860759493670887,-0.03678894015352032,188,77,-111
11514,Giovanni Di Lorenzo,Italy,612,94,13.823529411764707,-0.037988120358780325,189,126,-63
16472,Lukáš Masopust,Czech Republic,320,79,22.21875,-0.03853859187656001,190,20,-170
31900,Oleksandr Karavaev,Ukraine,496,46,8.346774193548388,-0.03860508723308409,191,216,25
3009,Kylian Mbappé Lottin,France,415,32,6.939759036144579,-0.03889773464109103,192,234,42
23444,Kristoffer Olsson,Sweden,341,62,16.363636363636363,-0.038953046258839205,193,86,-107
